Unnamed: 0,number,name,rookie_year,country,has_website,auto_park,tele_ascent,auto_sample_net,auto_sample_low,auto_sample_high,auto_specimen_low,auto_specimen_high,teleop_sample_net,teleop_sample_low,teleop_sample_high,teleop_specimen_low,teleop_specimen_high,minor_fouls,major_fouls,auto_points,teleop_points,rank,estimated_contribution_opr,wins,losses,ties,awards
0,17106,PlanTech,2019,Israel,False,"False,False,False,False,False,False,False,False,False,False,False,False","NONE,NONE,NONE,NONE,NONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,NONE,NONE","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","5,1,0,0,0,1,3,0,1,1,1,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,2,0,0,2,1,0,0","0,2,0,0,0,0,0,2,0,1,0,0","1,0,0,0,0,0,0,0,0,0,0,0","10,5,4,5,6,7,15,0,7,7,6,6","0,0,0,0,0,0,0,0,0,0,0,0","0,0,2,0,0,6,0,0,8,1,0,0","0,2,0,1,0,1,0,4,2,0,4,9","0,0,0,1,0,0,0,0,0,0,0,0","40,8,3,0,0,28,24,0,31,18,8,0","84,47,67,40,48,134,138,7,139,71,51,51","16,23","36.804932917805445,40.70691773597165",5.0,7.0,0.0,
0,18268,SYCATECH,2020,Israel,False,"True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False","OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_1,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,1,1,0","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,1,1,1,0,1,0,1,2,1,1,2,3,2,2,2","2,2,3,0,0,0,0,1,0,0,2,0,0,4,1,2,0,2","1,0,0,0,0,2,1,0,0,1,2,0,0,0,4,1,0,1","0,0,5,8,15,0,11,7,5,7,0,9,4,1,0,4,6,6","1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0","2,0,1,2,2,2,0,2,0,8,11,0,5,11,11,7,8,9","0,0,0,0,1,0,1,0,0,1,1,2,1,0,1,1,0,0","1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0","9,3,13,13,45,13,3,13,3,34,20,10,10,28,33,28,28,24","37,7,62,90,146,34,110,93,43,143,128,93,85,132,134,128,161,164","9,27","33.44079609995893,97.29225719161457",5.0,7.0,0.0,Think Award Winner
0,19000,Everglow,2020,Israel,False,"False,False,False,False,False,False,False,False,False,False,False,False,True","NONE,NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1","0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,1,1,2,0,1,2,0,1,3","0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,1,0,1,1,1,1","0,0,6,0,0,2,1,0,1,0,0,4,1","0,0,0,3,5,0,0,3,1,4,0,0,0","3,4,0,4,4,3,4,1,3,5,6,6,13","0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,1,1,1,9,4,1,6,1,1","2,0,2,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0","3,3,0,0,8,13,16,13,11,26,13,21,40","27,47,12,62,65,56,59,110,85,72,114,72,119","13,7","19.334036647820028,64.66193881001816",7.0,5.0,0.0,Inspire Award Finalist
0,18735,RinGoStar,2020,Israel,False,"False,False,False,False,False,False,False,True,False,False,False,True","NONE,OBSERVATION_ZONE,NONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,1,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,2,0,0,1,0,0","3,3,6,4,0,3,1,0,3,0,3,0","0,0,0,0,0,5,0,0,0,1,0,0","2,0,0,0,9,0,0,8,0,5,11,4","0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,4,0,9,2,0,0","1,2,2,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0","13,0,0,0,8,0,23,3,3,21,0,3","47,9,12,11,75,44,57,94,114,94,100,50","26,30","9.903528073678405,43.48419175325636",2.0,10.0,0.0,Inspire Award Finalist
0,18833,Megiddo Lions,2020,Israel,False,"False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True","NONE,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_3,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_3,ASCENT_2,ASCENT_2,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,4,0,0,0,0,0,2,3,4,2,0,0,3,4,3,4,3","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0,0,1,1,0,1,0,1,0,0,1,1,1,3,3,3,2,3,3,2","2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0","4,11,6,10,9,10,11,7,5,15,15,17,14,9,6,14,17,14,15,16","1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0,2,6,1,0,4,0,2,0,3,1,7,5,3,8,11,7,9,8,7","1,1,0,1,0,2,1,0,0,1,0,2,0,0,0,2,1,3,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,18,42,3,13,3,13,3,25,34,42,29,30,33,57,58,60,68,50","42,126,123,97,90,165,110,93,43,174,148,224,177,120,146,237,236,217,218,204","10,3","65.29068177097871,153.2298412273504",10.0,2.0,0.0,"Finalist Alliance Award Winners,Connect Award Winner"
0,19967,AIS Talons,2021,Israel,False,"False,False,True,True,False,True,False,False,True,False,True,True,True,False,False","NONE,ASCENT_1,NONE,ASCENT_1,ASCENT_1,NONE,ASCENT_1,NONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,3,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,1,1,0,0,1,1,1,2,2,1,4,0,1","0,4,0,2,1,0,3,0,0,0,1,0,0,1,3","0,0,0,0,4,1,0,4,0,0,0,0,0,0,0","1,2,5,6,3,4,3,0,12,5,4,0,6,4,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,0,1,5,0,2,1,2,5,8,8,5,12,5,4","0,0,1,0,0,4,0,0,0,0,0,1,0,7,0","0,0,0,1,0,0,0,0,0,0,0,0,0,0,0","18,3,13,16,0,3,13,10,37,23,26,13,46,0,15","31,30,53,105,48,59,46,51,164,126,117,56,174,87,60","30,6","44.51433575293853,55.72353516062029",5.0,7.0,0.0,
0,19766,Ace Elephants,2021,Israel,False,"False,True,True,True,True,True,True,True,True,False,False,True,True,False,False","ASCENT_1,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_2,NONE,NONE,OBSERVATION_ZONE,ASCENT_2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,0,1,1,1,1,1,0,2,3,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,1,0,0,0,0,0,1,0,1,4,0,1,1,1","3,0,0,0,0,3,3,0,0,0,1,0,5,0,0","0,1,0,4,3,0,0,0,0,0,0,0,0,0,0","1,6,8,0,1,1,1,2,6,7,4,4,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","7,5,3,4,2,4,4,1,3,5,9,0,2,5,2","1,1,1,0,0,0,0,0,0,1,0,0,1,1,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23,21,3,3,11,11,14,24,14,10,56,30,16,13,13","90,105,109,74,58,57,57,32,81,106,142,32,30,56,38","4,27","60.173125303304,38.054430003859515",6.0,6.0,0.0,
0,20669,BFC,2021,Israel,False,"True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,True","ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_1,NONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE","0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,1,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,1,1,2,1,2,2,2,1,2,4,2,4,2,1,0,1,2,2","2,1,4,2,0,2,0,3,1,2,1,0,1,0,3,1,0,0,0","1,0,2,0,0,0,6,0,0,0,0,0,5,5,0,0,0,0,0","0,3,0,4,7,5,0,0,1,6,4,5,0,0,1,9,12,7,9","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","7,7,1,8,5,7,8,8,4,2,9,8,9,10,7,8,6,6,7","2,1,0,2,1,0,0,1,1,0,0,0,0,2,1,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","23,10,10,24,10,20,23,20,13,23,56,23,43,27,24,11,29,31,39","81,99,44,134,124,117,110,89,53,75,142,126,130,138,99,160,174,131,160","2,3","83.58916544022371,100.457718952127",11.0,1.0,0.0,Rockwell Collins Innovate Award Winner
0,21656,Fireflies,2022,Israel,False,"True,False,True,True,True,False,True,True,True,True,False,False,True,False,True","OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_2,NONE,ASCENT_2,OBSERVATION_ZONE,ASCENT_2,OBSERVATION_ZONE","0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,1,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,0,0,0,0,0,0,2,2,1,2,1,1","0,1,0,0,3,2,4,1,1,0,0,3,0,0,2","2,0,6,0,0,2,0,0,0,4,0,0,0,1,2","2,3,0,3,4,0,3,6,6,0,10,2,10,6,4","3,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,7,5,4,5,4,5,5,3,2,5,2,6,4,1","0,1,0,1,3,0,0,0,0,0,0,0,1,0,1","0,0,2,0,3,0,2,0,0,0,0,0,0,0,1","3,10,3,3,5,3,6,6,3,23,28,10,23,10,21","65,99,74,70,103,58,100,118,80,54,130,60,158,110,72","9,8","45.2608046203112,60.7118475911577",8.0,4.0,0.0,Design Award Winner
0,21953,Dalia Engineers,2022,Israel,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","OBSERVATION_ZONE,ASCENT_1,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,NONE,ASCENT_1,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1","0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3,1,1,2,1,1,3,1,1,1,3,2,0,2,0,4,1,2,3,2,1,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,1,1,1,1,1,1,1","0,3,1,0,0,1,0,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0","10,9,11,14,8,6,13,13,10,9,12,10,10,8,7,12,12,13,13,15,12,10","0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,3,5,4,3,10,9,11,1,5,0,0,5,2,9,9,10,9,9,10,9","0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,1,0,2,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","24,10,8,19,8,8,57,41,43,11,37,19,2,19,3,45,21,29,37,29,21,26","83,94,123,192,116,83,207,197,200,106,164,82,97,136,91,204,204,222,212,228,214,173","3,10","100.06664847048535,93.23313408877216",10.0,2.0,0.0,"Winning Alliance Award Winners,Finalist Alliance Award Winners"
0,21957,Orion,2022,Israel,False,"False,False,False,False,False,False,False,False,False,False,True,False","NONE,NONE,NONE,NONE,NONE,ASCENT_3,NONE,NONE,NONE,ASCENT_1,ASCENT_1,NONE","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,2,1","0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,0,1,0,0,2,0,3,0,0","0,0,5,4,4,2,4,0,0,0,2,1","1,2,0,0,0,0,0,0,0,0,0,0","4,0,1,0,2,1,0,0,8,8,8,6","0,0,0,0,0,0,0,0,0,0,0,0","1,0,1,0,1,0,3,6,0,10,5,4","0,0,1,0,1,1,1,1,0,1,2,0","0,0,0,0,0,0,0,0,1,0,0,0","3,0,13,0,13,0,0,20,0,33,19,8","46,8,31,11,34,42,41,75,64,170,136,93","25,17","18.98324656493374,43.31735717500465",5.0,7.0,0.0,
0,21770,HFS,2022,Israel,False,"True,True,True,True,True,True,True,False,False,False,False,False,True,False","OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE","0,0,1,0,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,1,0,0,0,0,0","0,0,2,1,1,0,3,1,0,0,2,4,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,0,1,1,1,2,2,3,3,3,2,2,3","0,0,3,1,0,8,0,2,1,0,0,1,2,0","0,3,0,0,0,0,0,0,1,0,0,0,0,0","0,0,4,4,8,0,12,5,0,6,9,4,6,6","0,0,0,0,0,0,1,0,0,0,0,0,0,0","7,5,6,5,7,1,5,8,7,9,7,5,6,7","0,1,0,1,0,0,0,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","13,13,21,21,21,13,47,30,34,30,46,52,23,30","73,68,101,102,137,29,170,127,79,144,148,90,112,121","22,9","74.20438196470683,97.06874887166137",6.0,6.0,0.0,
0,21850,Desert Machinery,2022,Israel,False,"False,False,False,False,False,False,True,True,True,True,False,True","NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE","3,0,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,1,0,0,0","0,0,1,0,0,0,0,2,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,1,0,0,2,0,0,1,1,1","3,3,3,0,0,0,2,0,0,0,0,0","1,4,0,0,0,1,0,0,5,0,0,0","2,0,9,5,1,4,6,12,0,6,5,0","0,0,0,0,0,0,0,0,0,0,0,0","0,1,1,1,2,2,2,4,4,6,5,2","1,2,0,0,1,4,0,1,1,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0","6,10,10,13,0,3,23,22,7,13,10,13","29,35,94,53,31,59,75,136,93,114,90,38","14,15","6.1958154745633385,46.63265283194813",6.0,6.0,0.0,
0,22646,Mitspe Yam/מצפה ים,2022,Israel,False,"False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True","NONE,ASCENT_2,ASCENT_1,NONE,NONE,NONE,ASCENT_3,ASCENT_1,NONE,NONE,ASCENT_2,ASCENT_2,NONE,ASCENT_2,NONE,NONE,ASCENT_2,ASCENT_2,ASCENT_2,NONE,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,3,2","1,1,0,0,1,0,0,1,0,0,0,0,1,1,2,5,0,0,3,2,4","3,0,0,0,1,0,6,3,4,5,5,5,0,1,5,0,7,0,0,0,0","0,7,3,5,3,2,1,0,0,2,0,0,0,3,0,0,0,1,9,9,5","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,2,0,0,4,0,3,4,4,4,5,4,4,5,2,7,7,6,6,5","0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,13,3,3,3,0,0,0,0,0,0,0,23,11,13,16,10,10,28,38,39","24,83,50,43,45,59,92,47,56,91,90,100,57,85,77,30,116,93,168,151,116","23,28","35.67436944086343,47.458577615388215",3.0,9.0,0.0,"Finalist Alliance Award Winners,Judges' Award Winner"
0,22644,RayLadies,2022,Israel,False,"False,False,True,True,False,False,False,False,False,False,False,False","NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,0,0,0,4,0,0,1,0,4","0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,0,0,0,0,0","2,2,1,0,0,0,0,2,1,1,0,0","2,0,2,1,5,3,0,0,0,1,0,0","0,5,0,0,0,0,4,0,0,7,6,14","0,0,0,0,0,0,0,0,0,0,0,0","5,0,0,0,1,0,3,0,4,0,0,0","2,2,0,0,0,0,1,4,0,4,0,0","0,0,0,0,0,0,0,0,0,0,0,0","10,8,3,3,0,0,32,0,0,8,0,32","77,47,13,7,33,12,62,7,45,77,51,145","19,16","-8.92393273345218,11.374004682012746",6.0,6.0,0.0,
0,22947,Hydra,2022,Israel,True,"False,False,False,False,False,False","NONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE","0,0,0,0,0,0","0,0,0,0,0,0","0,0,3,0,0,1","0,0,0,0,0,0","0,0,0,1,3,0","2,1,1,2,1,1","2,2,0,1,1,0","0,0,5,8,13,6","0,0,0,0,0,0","1,2,3,4,5,4","2,1,0,1,1,0","0,0,0,0,0,0","0,0,27,13,30,8","25,48,75,130,166,93",13,30.17563926993754,4.0,2.0,0.0,
0,22993,BarnYard,2022,Israel,False,"False,False,False,True,False,False,False,False,False,False,False,False,False,False","NONE,NONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE","0,0,3,0,0,0,0,0,0,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,0,0,0,2,0,0,1,0,1,0,0,0","3,1,3,0,0,2,0,0,0,1,2,5,3,0","0,0,0,4,0,0,0,3,0,4,5,0,0,1","0,7,1,1,8,5,7,2,7,0,0,1,11,9","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,1,2,1,0,7,0,0,5,3,5,5,0,4","2,0,3,4,0,0,1,1,1,0,0,1,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,13,6,3,3,20,0,0,10,0,13,2,0,8","9,83,34,37,67,117,56,34,106,51,77,74,100,119","8,26","31.34902232361669,55.92818418694079",6.0,6.0,0.0,
0,23632,ACID LIMES,2023,Israel,True,"False,False,False,False,False,False,False,False,False,False,False,False,False,False","ASCENT_1,NONE,ASCENT_1,NONE,ASCENT_1,NONE,NONE,ASCENT_1,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,0,1,0,0,0,0,2,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,0,0,0,0,0,2,0,1,0,1,0","4,3,1,0,1,1,0,0,0,1,0,0,0,0","0,4,2,5,4,0,0,3,4,4,4,7,7,6","1,0,1,1,3,6,7,2,0,0,5,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,1,2,2,0,3,0,0,2,3,1,4,7,3","0,2,0,0,0,0,1,1,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0","13,10,13,8,0,8,0,0,23,0,26,3,10,3","72,35,56,48,48,83,56,34,54,51,72,74,116,72","17,20","20.49487509891888,37.095002700443516",5.0,7.0,0.0,
0,23644,Skeleton Army,2023,Israel,False,"False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True","NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,ASCENT_3,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1","0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,4,4,4,4,3,4,2,3,3,1,4,4,4,4,4,4,2,3","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,1,1,1,1,1,0,1,1,2,0,1,3,2,2,1,3","0,0,0,0,0,1,2,1,1,0,0,1,4,0,0,1,1,0,1","1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0","10,11,12,10,15,11,9,9,7,10,11,14,2,17,19,10,4,13,13","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,1,2,4,3,10,8,8,1,7,3,7,7,9,5,3,3","0,0,1,1,1,1,0,7,0,1,1,0,1,2,0,0,0,9,0","0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1","40,32,32,42,45,36,45,26,27,37,21,58,35,42,68,55,52,32,60","84,88,109,97,146,137,110,207,144,166,101,194,60,224,244,178,90,140,142","2,2","105.22631736259706,97.48685374047686",11.0,1.0,0.0,"Finalist Alliance Award Winners,Inspire Award Finalist"
0,24265,ROBONAUTS,2023,Israel,True,"False,False,False,False,False,False,False,False,False,False,False,False","NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,NONE,NONE,ASCENT_2,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,1,0,0,0,1,0","0,0,0,0,1,0,0,0,0,3,0,0","0,0,0,0,0,0,0,0,0,0,0,0","1,0,1,0,0,0,4,0,0,0,2,0","1,2,4,0,0,3,1,1,0,0,0,1","3,0,2,3,3,5,7,2,0,1,5,2","0,0,0,4,1,0,2,0,8,11,0,1","0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,0,2,0,11,2,0,0,10,4","0,2,0,0,0,0,0,1,0,1,2,2","0,0,0,0,0,0,0,0,1,0,0,0","10,0,10,0,11,0,44,0,0,27,27,0","24,29,44,62,58,44,174,48,64,92,138,76","24,21","10.857201951164463,35.61756572647034",4.0,8.0,0.0,
0,23704,Prime Force,2023,Israel,False,"False,False,False,False,False,False,True,False,False,True,True,False","NONE,NONE,NONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,ASCENT_1,OBSERVATION_ZONE","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,1,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,4,0,0,0","0,2,2,0,0,2,1,0,0,0,1,0","2,0,1,4,2,0,1,0,0,0,0,0","2,0,3,1,0,1,9,0,3,2,3,4","3,0,0,0,0,0,0,0,0,0,0,0","2,1,0,1,1,0,1,3,12,0,5,0","0,2,2,4,17,1,0,0,5,0,0,1","0,0,0,0,0,0,0,0,0,1,0,0","3,0,0,3,3,0,11,3,40,6,6,3","65,29,32,37,21,42,106,36,150,19,82,50","16,22","18.182563387125814,24.200483991024782",5.0,7.0,0.0,
0,24321,MoONA Divers,2023,Israel,True,"True,False,True,False,False,False,False,False,True,False,False,False","ASCENT_2,NONE,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_1,ASCENT_1,NONE,ASCENT_1,NONE,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,2,0,1,2,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0","1,1,1,0,0,0,0,0,0,0,1,0","3,0,1,2,4,1,4,1,1,3,0,0","0,0,2,1,0,0,0,0,0,0,0,0","2,4,1,2,1,4,0,4,10,0,5,12","0,0,0,0,0,0,0,1,0,0,0,0","1,5,2,2,2,1,3,0,0,3,5,4","1,0,0,0,2,0,1,1,2,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0","13,13,13,0,3,16,0,8,19,0,10,8","47,85,56,62,42,59,41,43,82,39,90,154","11,25","42.23170976061907,26.02112633530849",5.0,7.0,0.0,
